index,person,signature,factoid,year,note,sentiment
11742,"Mack, Martin.","116,2",Discussing necessity of a change in the economic system,1747,,NEUTRAL
11743,"Mack, Martin.","116,2",Pastoral interview,1747,,NEUTRAL
11744,"Mack, Martin.","116,2",Idem,1747,,NEUTRAL
11745,"Mack, Martin.","116,2",Badly hurt,1747,,NEGATIVE
11746,"Mack, Martin.","116,2",Taking leave of Gnadenhutten,1747,,NEGATIVE
11747,"Mack, Martin.","121,3",Taking over work at Shamokin,1747-09-29,st. vet.,NEUTRAL
11748,"Mack, Martin.","121,3",Making a sled for Shikellimy,1747,,NEUTRAL
11749,"Mack, Martin.","121,3",Performing bloodletting,1747,,NEUTRAL
11750,"Mack, Martin.","121,3",Idem,1747,,NEUTRAL
11751,"Mack, Martin.","121,3",Chopping wood for charcoal,1747,,NEUTRAL
11752,"Mack, Martin.","117,4",Helping survey new land,1753,,POSITIVE
11753,"Mack, Martin.","117,4",Discussing problems created by expected increase from Wechquatnach,1753,,POSITIVE
11754,"Mack, Martin.","117,4",Announcing journey to Wechquatnach,1753,,NEUTRAL
11755,"Mack, Martin.","117,4",Starting his journey,1753,,NEUTRAL
11756,"Mack, Martin.","117,4",Return reported,1753,,NEUTRAL
11757,"Mack, Martin.","117,4",Returning to Gnadenhutten,1753,,NEUTRAL
11758,"Mack, Martin.","117,4",Going to Meniolagomeka,1753,,NEUTRAL
11759,"Mack, Martin.","117,4",To Bethlehem,1753,,NEUTRAL
11760,"Mack, Martin.","116,4",Seen at Weabhallobank,1748,,NEUTRAL
11761,"Mack, Martin.","116,4",Arriving at Gnadenhutten,1748,,NEUTRAL
11762,"Mack, Martin.","116,4",Inspecting installations,1748,,NEUTRAL
11763,"Mack, Martin.","116,4",Leaving,1748,,NEUTRAL
11764,"Mack, Martin.","116,4",Arriving again,1748,,NEUTRAL
11765,"Mack, Martin.","116,4",Going to Bethlehem,1748,,NEUTRAL
11766,"Mack, Martin.","118,1",Called out at night,1754,,NEUTRAL
11767,"Mack, Martin.","118,1",Going to Bethlehem,1754,,NEUTRAL
11768,"Mack, Martin.","118,1",Giving first aid,1754,,POSITIVE
11769,"Mack, Martin.","118,1",Heart-to-heart talk with Augustus,1754,,NEUTRAL
11770,"Mack, Martin.","118,1",Visits with Indians,1754,,NEUTRAL
11771,"Mack, Martin.","118,1",Visiting the homes of the Indians,1754,,NEUTRAL
11772,"Mack, Martin.","117,3",To Bethlehem for consultation,1752,,NEUTRAL
11773,"Mack, Martin.","117,3",Visiting the Indians at Meniolagomekah,1752,,NEUTRAL
11774,"Mack, Martin.","117,3",Pastoral conversation,1752,,NEUTRAL
11775,"Mack, Martin.","117,3",Host at farewell lovefeast,1752,,NEUTRAL
11776,"Mack, Martin.","117,3",Leaving,1752,,NEUTRAL
11777,"Mack, Martin.","116,2",Conference on organization of daily work,1747,,NEUTRAL
11778,"Mack, Martin.","116,2",Performing bloodletting,1747,,NEUTRAL
11779,"Mack, Martin.","116,2",Attending mission conference at Bethlehem,1747,,NEUTRAL
11780,"Mack, Martin.","116,2",Said to forbid Indians to do business with the traders,1747,,NEGATIVE
11781,"Mack, Martin.","116,3",First arrival at Gnadenhutten remembered,1748,,NEUTRAL
11782,"Mack, Martin.","122,3",Returning to Gnadenhutten,1753,,NEUTRAL
11783,"Mack, Martin.","122,3",Correspondence on a child's funeral,1753,,NEGATIVE
11784,"Mack, Martin.","122,3",Interview with Augustus,1753,,NEUTRAL
11785,"Mack, Martin.","122,3",Visitor at Meniolagomeka,1753,,NEUTRAL
11786,"Mack, Martin.","122,3",Going to Bethlehem,1753,,NEUTRAL
11787,"Mack, Martin.","116,3",Words on responsibility of Christian parents rem.,1748,,NEUTRAL
11788,"Mack, Martin.","117,4",Close to a dying man,1753,,NEUTRAL
11789,"Mack, Martin.","117,4",Visiting at Meniolagomeka,1753,,NEUTRAL
11790,"Mack, Martin.","117,4",Favorably impressed by spiritual situation,1753,,POSITIVE
11791,"Mack, Martin.","117,4",Entertaining an Indian couple for breakfast,1753,,POSITIVE
11792,"Mack, Martin.","117,4",Trip to Bethlehem,1753,,NEUTRAL
11793,"Mack, Martin.","114,8",To have a letter from Sensemann,1753,,NEUTRAL
11794,"Mack, Martin.","114,8",Arriving at Pachgetgoch,1753,,NEUTRAL
11795,"Mack, Martin.","114,8",In conference with friends from Rhinebeck,1753,,POSITIVE
11796,"Mack, Martin.","114,8",Reported to have expelled Abraham,1753,,NEGATIVE
11797,"Mack, Martin.","114,8",Visiting Johannes Rauh,1753,,NEUTRAL
11798,"Mack, Martin.","117,4",Arriving from Shamokin,1753,,NEUTRAL
11799,"Mack, Martin.","117,4",Visiting the homes of the Indians,1753,,NEUTRAL
11800,"Mack, Martin.","117,4",Going to Bethlehem,1753,,NEUTRAL
11801,"Mack, Martin.","117,4",Returning to Gnadenhutten,1753,,NEUTRAL
11802,"Mack, Martin.","117,4",To Bethlehem,1753,,NEUTRAL
11803,"Mack, Martin.","117,4",Hurried trip to Bethlehem,1753,,NEUTRAL
11804,"Mack, Martin.","117,4",In need of a translator for a baptism,1753,,NEUTRAL
11805,"Mack, Martin.","117,4",Inspecting new tract of land,1753,,NEUTRAL
11806,"Mack, Martin.","117,4",To Meniolagomekah for a baptism,1753,,NEUTRAL
11807,"Mack, Martin.","116,1",Reported to be at Pachgatgoch,1747,,NEUTRAL
11808,"Mack, Martin.","116,1",Returning from Shekomeko,1747,,NEUTRAL
11809,"Mack, Martin.","116,1",Conference with Seidel on Gnadenhutten problems,1747,,NEGATIVE
11810,"Mack, Martin.","116,1",Bringing comfort to a family with smallpox,1747,,POSITIVE
11811,"Mack, Martin.","116,1",Interview with Josua,1747,,NEUTRAL
11812,"Mack, Martin.","116,4",Writer of the diary,1748,,NEUTRAL
11813,"Mack, Martin.","116,4",Temporarily replaced by Pyrlaeus,1748,,NEUTRAL
11814,"Mack, Martin.","116,4",Welcomed back at Gnadenhutten,1748,,POSITIVE
11815,"Mack, Martin.","116,4",Giving instruction on the operation of the sawmill,1748,,POSITIVE
11816,"Mack, Martin.","116,1",Feeling sincere pity for Nathanael,1747,,POSITIVE
11817,"Mack, Martin.","116,1",Letter of recommendation to Spangenberg,1747,,NEUTRAL
11818,"Mack, Martin.","116,1",Visited by his father-in-law,1747,,NEUTRAL
11819,"Mack, Martin.","116,1",Pastoral interview,1747,,NEUTRAL
11820,"Mack, Martin.","116,1",Discussing steps for the placing of new arrivals,1747,,NEUTRAL
11821,"Mack, Martin.","121,4",Bringing comfort to the dying chief,1748,,POSITIVE
11822,"Mack, Martin.","121,4",Leaving Shamokin,1748,,NEUTRAL
11823,"Mack, Martin.","116,4",Planning journey to Wyoming and Shamokin,1748,,NEUTRAL
11824,"Mack, Martin.","116,4",Stopping at Gnadenhutten,1748,,NEGATIVE
11825,"Mack, Martin.","116,4",Accompanying Watteville and Cammerhoff,1748,,NEUTRAL
11826,"Mack, Martin.","116,4",Saluted by a dying friend,1748,,POSITIVE
11827,"Mack, Martin.","116,4",To Bethlehem for the married people's communion service,1748,,NEUTRAL
11828,"Mack, Martin.","116,4",Active in floating boards to Bethlehem,1748,,POSITIVE
11829,"Mack, Martin.","116,4",Arriving with interesting news,1748,,POSITIVE
11830,"Mack, Martin.","116,4",Returning to Bethlehem,1748,,NEUTRAL
11831,"Mack, Martin.","116,1",Commissioned to go to Shamokin,1747,,NEUTRAL
11832,"Mack, Martin.","116,1",Leaving,1747,,NEUTRAL
11833,"Mack, Martin.","116,1",Reported to have arrived,1747,,NEUTRAL
11834,"Mack, Martin.","116,1",Returning to Gnadenhutten,1747,,NEUTRAL
11835,"Mack, Martin.","116,1",Seeking a volunteer for journey to Shekomeko,1747,,NEUTRAL
11836,"Mack, Martin.","121,2",Leaving Shamokin,1745,,NEUTRAL
11837,"Mack, Martin.","121,2",Conversation with Weiser,1745,,NEUTRAL
11838,"Mack, Martin.","121,2",Arriving at Bethlehem,1745,,NEUTRAL
11839,"Mack, Martin.","116,1",Bloodletting,1747,,NEUTRAL
11840,"Mack, Martin.","116,1",Pastoral interview,1747,,NEUTRAL
11841,"Mack, Martin.","116,1",Conference on baptism,1747,,NEUTRAL
11842,"Mack, Martin.","116,1",Pastoral conversation,1747,,NEUTRAL
11843,"Mack, Martin.","111,1",Cordiality of his reception noticed by stranger,1745,,NEUTRAL
11844,"Mack, Martin.","111,1",Leaving Shekomeko,1745,,NEUTRAL
11845,"Mack, Martin.","116,1",Attending Bethlehem Synod,1747,,NEUTRAL
11846,"Mack, Martin.","116,1",Returning from the Synod,1747,,NEUTRAL
11847,"Mack, Martin.","116,1",Interview,1747,,NEUTRAL
11848,"Mack, Martin.","116,1",Journey to Shekomeko,1747,,NEUTRAL
11849,"Mack, Martin.","116,1",Remembered on his wintry journey,1747,,NEUTRAL
11850,"Mack, Martin.","116,1",Believed to have arrived at Shekomeko,1747,,NEUTRAL
11851,"Mack, Martin.","116,1",Resident missionary at Gnadenhutten,1747,,NEUTRAL
11852,"Mack, Martin.","116,1",Offered a child for adoption,1747,,NEUTRAL
11853,"Mack, Martin.","116,1",Perplexed by problems of Gnadenhutten economy,1747,,NEGATIVE
11854,"Mack, Martin.","116,1",Pastoral interview,1747,,NEUTRAL
11855,"Mack, Martin.","116,1",Discussing idea of Christian marriage,1747,,NEUTRAL
11856,"Mack, Martin.","114,3",Inquiry about him,1751,,NEUTRAL
11857,"Mack, Martin.","113,5",Going to Gnadenhutten to build the first house No. 10,1746,,NEUTRAL
11858,"Mack, Martin.","116,1",Praised by Rau for his blessed life,1747,,POSITIVE
11859,"Mack, Martin.","116,1",Conference on the placing of new-comers,1747,,NEUTRAL
11860,"Mack, Martin.","116,1",Pastoral interview,1747,,NEUTRAL
11861,"Mack, Martin.","116,1",Interview with Zachaeus,1747,,NEUTRAL
11862,"Mack, Martin.","116,1",Interview with Pachgatgoch men,1747,,NEUTRAL
11863,"Mack, Martin.","111,1",Letter read to the Christians,1744,,NEUTRAL
11864,"Mack, Martin.","117,4",Promise to a dying man,1753,,POSITIVE
11865,"Mack, Martin.","117,4",Going to Bethlehem,1753,,NEUTRAL
11866,"Mack, Martin.","117,4",Returning,1753,,NEUTRAL
11867,"Mack, Martin.","117,4",Visiting the newcomers from Wechquatnach,1753,,NEUTRAL
11868,"Mack, Martin.","117,4",Formal welcome to the Wechquatnach people,1753,,POSITIVE
11869,"Mack, Martin.","121,9",Accredited as envoy by Moravian authorities No. 1,1747,,NEUTRAL
11870,"Mack, Martin.","121,9",Journey from Gnadenhutten to Shamokin No. 2,1747,,NEUTRAL
11871,"Mack, Martin.","121,9",Arrival at Frederickstown No. 2,1747,,NEUTRAL
11872,"Mack, Martin.","121,9",Ref. No. 6 undated; Conference with Shikellimi No. 2,1747,,NEUTRAL
11873,"Mack, Martin.","116,7",Sick-call,1750,,NEUTRAL
11874,"Mack, Martin.","116,7",Conference on marriages of Christian Indians,1750,,NEUTRAL
11875,"Mack, Martin.","116,7",Functioning in marriage ceremony,1750,,NEUTRAL
11876,"Mack, Martin.","116,7",Inspecting the damage at the mill,1750,,NEGATIVE
11877,"Mack, Martin.","116,7",To Bethlehem,1750,,NEUTRAL
11878,"Mack, Martin.","117,4",Hearing Gideon's confession of his spiritual weakness,1753,,NEGATIVE
11879,"Mack, Martin.","117,4",Hearing of Gideon's inner unrest,1753,,NEUTRAL
11880,"Mack, Martin.","117,4",Visited by a relative,1753,,NEUTRAL
11881,"Mack, Martin.","117,4",To Bethlehem for consultation,1753,,NEUTRAL
11882,"Mack, Martin.","117,4",Returning,1753,,NEUTRAL
11883,"Mack, Martin.","117,3",Visited by a friendly Delaware from Tioga,1752,,POSITIVE
11884,"Mack, Martin.","117,3",Trip to Bethlehem,1752,,NEUTRAL
11885,"Mack, Martin.","117,3",To Bethlehem for a conference,1752,,NEUTRAL
11886,"Mack, Martin.","117,3",Marking out the fence for God's acre,1752,,NEUTRAL
11887,"Mack, Martin.","117,3",Journey to Onondaga announced,1752,,NEUTRAL
11888,"Mack, Martin.","117,3",Ref.,1752,,NEUTRAL
11889,"Mack, Martin.","117,3",His absence reported to friends at Wyoming,1752,,POSITIVE
11890,"Mack, Martin.","117,3",Remembered,1752,,NEUTRAL
11891,"Mack, Martin.","117,3",Returning from Onondaga,1752,,NEUTRAL
11892,"Mack, Martin.","117,3",Sick-call,1752,,NEUTRAL
11893,"Mack, Martin.","117,4",Dispensing medicine,1753,,NEUTRAL
11894,"Mack, Martin.","117,4",Conversation with Abraham,1753,,NEUTRAL
11895,"Mack, Martin.","117,4",Pastoral advice to Nathanael,1753,,NEUTRAL
11896,"Mack, Martin.","117,4",Helping Schmicks across the Lehigh R.,1753,,POSITIVE
11897,"Mack, Martin.","117,4",Preparing to remove to Meniolagomeka,1753,,NEUTRAL
11898,"Mack, Martin.","117,4",Moving to Meniolagomeka,1753,,NEUTRAL
11899,"Mack, Martin.","117,4",Expected to take temporary charge of Meniolagomekah M.D.,1753,,NEUTRAL
11900,"Mack, Martin.","117,4",Temporarily in charge of Meniolagomeka M.D.,1753,,NEUTRAL
11901,"Mack, Martin.","117,4",Not entering into an argument on relative merits of various denominations M.D.,1753,,POSITIVE
11902,"Mack, Martin.","114,7",Writing about Nanticokes visit at Gnadenhutten,1752,,NEUTRAL
11903,"Mack, Martin.","114,7",Welcome visitor at Pachgatgoch,1752,,POSITIVE
11904,"Mack, Martin.","114,7",Reporting on his journey to Onondaga,1752,,NEUTRAL
11905,"Mack, Martin.","114,7",Remembered as son by old Indian woman,1752,,NEUTRAL
11906,"Mack, Martin.","114,7",Remembered by Marsh,1752,,NEUTRAL
11907,"Mack, Martin.","122,3",Letter to Buninger,1753,,NEUTRAL
11908,"Mack, Martin.","122,3","Conducting the ""speaking"" at Meniolagomekah",1753,,NEUTRAL
11909,"Mack, Martin.","117,4",Inspecting the boundary line of the mission property,1753,,NEUTRAL
11910,"Mack, Martin.","117,4",Working on the boundary line,1753,,NEUTRAL
11911,"Mack, Martin.","117,4",Correcting the line,1753,,NEUTRAL
11912,"Mack, Martin.","117,4",Pastoral advice,1753,,NEUTRAL
11913,"Mack, Martin.","117,4",Idem,1753,,NEUTRAL
11914,"Mack, Martin.","116,5",Long conversations with visitors,1749,,NEUTRAL
11915,"Mack, Martin.","116,5",To Bethlehem to see Watteville,1749,,NEUTRAL
11916,"Mack, Martin.","116,6",Bloodletting on Sunday morning,1749,,NEUTRAL
11917,"Mack, Martin.","116,6",To Bethlehem for consultation,1749,,NEUTRAL
11918,"Mack, Martin.","116,6",To Bethlehem for business,1749,,NEUTRAL
11919,"Mack, Martin.","116,6",Conference,1749,,NEUTRAL
11920,"Mack, Martin.","111,1",Farewell to Shekomeko,1745,,NEUTRAL
11921,"Mack, Martin.","122,3",Baptism of Josua's child,1753,,NEUTRAL
11922,"Mack, Martin.","122,3",Baptism at Meniolagomeka,1753,,NEUTRAL
11923,"Mack, Martin.","116,7",Pastoral interviews,1750,,NEUTRAL
11924,"Mack, Martin.","116,7",Pastoral calls,1750,,NEUTRAL
11925,"Mack, Martin.","116,7",To Bethlehem for consultation,1750,,NEUTRAL
11926,"Mack, Martin.","116,7",Recalling earlier experience at the home of newly baptized couple,1750,,NEUTRAL
11927,"Mack, Martin.","116,7",Pastoral interviews,1750,,NEUTRAL
11928,"Mack, Martin.","117,3",To be absent from Gnadenhutten for a time,1752,,NEUTRAL
11929,"Mack, Martin.","117,3",Visited by friends from Wyoming,1752,,POSITIVE
11930,"Mack, Martin.","117,3",Preparing to go to Onondaga,1752,,NEUTRAL
11931,"Mack, Martin.","117,3",Working at the sawmill,1752,,NEUTRAL
11932,"Mack, Martin.","117,3",Performing bloodletting,1752,,NEUTRAL
11933,"Mack, Martin.","119,1",Explaining the split in the Gnadenhutten membership No. 10.1,1753,,NEUTRAL
11934,"Mack, Martin.","117,1",Preparations for his journey,1750,,NEUTRAL
11935,"Mack, Martin.","117,1",Leaving for Tenkhannek,1750,,NEUTRAL
11936,"Mack, Martin.","117,1",Returning,1750,,NEUTRAL
11937,"Mack, Martin.","117,1",To Bethlehem to give his report,1750,,NEUTRAL
11938,"Mack, Martin.","117,1",Reporting in Gnadenhutten,1750,,NEUTRAL
11939,"Mack, Martin.","117,1",To Bethlehem with Cammerhoff and Zeisberger,1750,,NEUTRAL
11940,"Mack, Martin.","116,7",Pastoral interview,1750,,NEUTRAL
11941,"Mack, Martin.","116,7",Id.,1750,,NEUTRAL
11942,"Mack, Martin.","116,7",Pastoral calling,1750,,NEUTRAL
11943,"Mack, Martin.","116,7",Remembered by friends at Pachgatgoch,1750,,POSITIVE
11944,"Mack, Martin.","116,7",Conversation with pagan visitor,1750,,NEUTRAL
11945,"Mack, Martin.","117,1",Sick,1750,,NEGATIVE
11946,"Mack, Martin.","117,1",To Bethlehem for consultation,1750,,NEUTRAL
11947,"Mack, Martin.","117,1",Nightly sick-call,1750,,NEUTRAL
11948,"Mack, Martin.","117,1",Relying on an interpreter for private interviews,1750,,NEUTRAL
11949,"Mack, Martin.","117,1",Pleased with spiritual situation of boys from Frederickstown,1750,,POSITIVE
11950,"Mack, Martin.","122,3",Letter received,1753,,NEUTRAL
11951,"Mack, Martin.","122,3",Asking Buninger to go to the Miskaniks,1753,,NEUTRAL
11952,"Mack, Martin.","122,3",Ref.,1754,,NEUTRAL
11953,"Mack, Martin.","122,3",Letter received by Schmick,1754,,NEUTRAL
11954,"Mack, Martin.","122,3",To have letter from Schmick,1754,,NEUTRAL
11955,"Mack, Martin.","116,7",Sick,1750,,NEGATIVE
11956,"Mack, Martin.","116,7",In great pain,1750,,POSITIVE
11957,"Mack, Martin.","116,7",Visiting the sick,1750,,NEGATIVE
11958,"Mack, Martin.","116,7",Staking out fields for the Indians,1750,,NEUTRAL
11959,"Mack, Martin.","116,7",Arranging marriages among the Indians,1750,,NEUTRAL
11960,"Mack, Martin.","116,7",Conversation with Ben Nutumer on situation at Neskopeke,1750,,NEUTRAL
11961,"Mack, Martin.","112,16",Addressed in letter from Spangenberg No. 2 1/1745; Ref. No. 3,1745,,NEUTRAL
11962,"Mack, Martin.","112,16",Reporting on Buttner's last hours No. 5,1745,,NEUTRAL
11963,"Mack, Martin.","112,16",Arrested and abused at Esopus No. 7,1745,,NEGATIVE
11964,"Mack, Martin.","114,8",Visiting friends at Rhinebeck,1753,,POSITIVE
11965,"Mack, Martin.","117,1",To Bethlehem for consultation,1750,,NEUTRAL
11966,"Mack, Martin.","117,1",Visiting his people,1750,,NEUTRAL
11967,"Mack, Martin.","117,1",Painting the belfry,1750,,NEUTRAL
11968,"Mack, Martin.","117,1",Deciding to visit Tenkhannek,1750,,NEUTRAL
11969,"Mack, Martin.","117,1",Obtaining permission to undertake journey,1750,,NEUTRAL
11970,"Mack, Martin.","117,4",Address in Mohican M.D.,1753,,NEUTRAL
11971,"Mack, Martin.","117,4",Leaving Meniolagomekah M.D.,1753,,NEUTRAL
11972,"Mack, Martin.","117,4",Coming from Meniolagomekah,1753,,NEUTRAL
11973,"Mack, Martin.","117,4",Pastoral calling,1753,,NEUTRAL
11974,"Mack, Martin.","117,4",Journeys to the Susquehanna and Pachgatgoch,1753,,NEUTRAL
11975,"Mack, Martin.","117,3",House-to-house calling,1752,,NEUTRAL
11976,"Mack, Martin.","117,3",Accompanying Spangenberg on inspection tour,1752,,NEUTRAL
11977,"Mack, Martin.","117,3",Member of conference,1752,,NEUTRAL
11978,"Mack, Martin.","117,3",House-calls,1752,,NEUTRAL
11979,"Mack, Martin.","117,3",Helpful in providing a room for white single brethren,1752,,POSITIVE
11980,"Mack, Martin, missionary.","155,1","Remembered for baptizing Christiana, 1746",1787,,NEUTRAL
11981,"Mack, Martin, missionary.","162,6",Remembered for baptizing Philippina,1802,,NEUTRAL
11982,"Mack, Martin, missionary.","152,1",Remembered for having baptized Agnes,1783,,NEUTRAL
11983,"Mack, Martin, Moravian missionary.","144,1",Bapt. Naemi 1749,1773,,NEUTRAL
11984,"Mack, Martin, Moravian missionary.","147,2",Formerly at Gnadenhutten (M.),1777,,NEUTRAL
11985,"Mack, Martin, Moravian missionary.","147,10",Bapt. Sophia (1749),1779,,NEUTRAL
11986,"Mackenzie, Alexander.","171,1",Paid to withhold publication of his travels,1798,,NEUTRAL
11987,"MacKenzie, Alexander (Sir), Canadian explorer.","161,2",News of his journeys,1795,,NEUTRAL
11988,MacKinsey.,"161,2",House blocked up by Christian Indians,1795,,NEGATIVE
11989,"MacKinsey, (MacKinsee, presum. MacKenzie), trader.","161,2",Feeling at home in the spiritual atmosphere of Fairfield,1794,,POSITIVE
11990,"MacKinsey, (MacKinsee, presum. MacKenzie), trader.","161,2",In spite of good qualities not accepted as resident,1794,,NEGATIVE
11991,"MacKinsey, (MacKinsee, presum. MacKenzie), trader.","161,2",Expecting to live close to Christian town,1795,,NEUTRAL
11992,"MacKinsey, (MacKinsee, presum. MacKenzie), trader.","161,2",Reporting on the explorations of his uncle,1795,,POSITIVE
11993,"MacNeff, surveyor.","161,1",Arriving,1793,,NEUTRAL
11994,"MacNeff, surveyor.","161,1",Attending service,1793,,NEUTRAL
11995,"MacNeff, surveyor.","161,1",Surveying township below Fairfield,1793,,NEUTRAL
11996,"MacNeff, surveyor.","161,1",Surveying Christian town,1793,,NEUTRAL
11997,"MacNeff, surveyor.","161,1",Extending work to Munsee town,1793,,NEUTRAL
11998,Mai.,"172,2",Owner of a tavern on Rays Hill,1799,,NEUTRAL
